浙江频道 2026/07/28 12:22:10 更新,#genre#
CCTV-14 少儿,http://123.118.49.62:8686/rtp/239.3.1.65:8132
CCTV-15 音乐,http://123.118.49.62:8686/rtp/239.3.1.153:8136
CCTV-16 奥林匹克,http://123.118.49.62:8686/rtp/239.3.1.183:8001
CCTV-16 奥林匹克,http://123.118.49.62:8686/rtp/239.3.1.184:8001
CCTV-17 农业农村,http://123.118.49.62:8686/rtp/239.3.1.151:8144
CETV1,http://123.118.49.62:8686/rtp/239.3.1.57:8152
CETV2,http://123.118.49.62:8686/rtp/239.3.1.54:4120
CETV3,http://123.118.49.62:8686/rtp/239.3.1.55:4120
CETV4,http://123.118.49.62:8686/rtp/239.3.1.56:4120
CGTN,http://123.118.49.62:8686/rtp/239.3.1.215:4220
CGTN俄语,http://123.118.49.62:8686/rtp/239.3.1.220:4220
CGTN法语,http://123.118.49.62:8686/rtp/239.3.1.218:4220
CGTN纪录,http://123.118.49.62:8686/rtp/239.3.1.216:4220
CGTN西语,http://123.118.49.62:8686/rtp/239.3.1.217:4220
CGTN阿语,http://123.118.49.62:8686/rtp/239.3.1.219:4220
中国交通,http://123.118.49.62:8686/rtp/239.3.1.188:8001
东方卫视4K,http://123.118.49.62:8686/rtp/239.3.1.119:3006
北京卫视4K,http://123.118.49.62:8686/rtp/239.3.1.139:8001
北京卫视4K,http://123.118.49.62:8686/rtp/239.3.1.22:8001
四川卫视4K,http://123.118.49.62:8686/rtp/239.3.1.131:3001
山东卫视4K,http://123.118.49.62:8686/rtp/239.3.1.144:3005
广东卫视4K,http://123.118.49.62:8686/rtp/239.3.1.203:2000
江苏卫视4K,http://123.118.49.62:8686/rtp/239.3.1.113:3003
浙江卫视4K,http://123.118.49.62:8686/rtp/239.3.1.114:3004
深圳卫视4K,http://123.118.49.62:8686/rtp/239.3.1.202:2000
湖南卫视4K,http://123.118.49.62:8686/rtp/239.3.1.112:3002
深圳卫视4K,http://123.118.49.62:8686/rtp/rtp/239.3.1.28:2000
广东卫视4K,http://123.118.49.62:8686/rtp/rtp/239.3.1.27:2000
爱上4K,http://123.118.49.62:8686/rtp/239.3.1.236:2000
北京IPTV4K超清,http://123.118.49.62:8686/rtp/239.3.1.249:8001
北京淘BABY,http://123.118.49.62:8686/rtp/239.3.1.238:8001
北京淘剧场,http://123.118.49.62:8686/rtp/239.3.1.95:8001
北京淘娱乐,http://123.118.49.62:8686/rtp/239.3.1.100:8001
北京淘电影,http://123.118.49.62:8686/rtp/239.3.1.250:8001
北京萌宠TV,http://123.118.49.62:8686/rtp/239.3.1.102:8001
BRTV体育休闲,http://123.118.49.62:8686/rtp/239.3.1.140:8001
BRTV体育休闲,http://123.118.49.62:8686/rtp/239.3.1.243:8000
BRTV卡酷少儿,http://123.118.49.62:8686/rtp/239.3.1.189:8000
BRTV国际,http://123.118.49.62:8686/rtp/239.3.1.235:8000
BRTV影视,http://123.118.49.62:8686/rtp/239.3.1.158:8000
BRTV文艺,http://123.118.49.62:8686/rtp/239.3.1.242:8000
BRTV新闻,http://123.118.49.62:8686/rtp/239.3.1.159:8000
BRTV生活,http://123.118.49.62:8686/rtp/239.3.1.117:8000
BRTV纪实科教,http://123.118.49.62:8686/rtp/239.3.1.115:8000
BRTV财经,http://123.118.49.62:8686/rtp/239.3.1.116:8000
密云综合,http://123.118.49.62:8686/rtp/239.3.1.154:8001
延庆综合,http://123.118.49.62:8686/rtp/239.3.1.187:8001
房山综合,http://123.118.49.62:8686/rtp/239.3.1.96:8001
朝阳融媒,http://123.118.49.62:8686/rtp/239.3.1.163:8001
平谷综合,http://123.118.49.62:8686/rtp/239.3.1.23:8001
门头沟综合,http://123.118.49.62:8686/rtp/239.3.1.59:8001
三沙卫视,http://123.118.49.62:8686/rtp/239.3.1.155:4120
东南卫视,http://123.118.49.62:8686/rtp/239.3.1.156:8148
东方卫视,http://123.118.49.62:8686/rtp/239.3.1.136:8032
云南卫视,http://123.118.49.62:8686/rtp/239.3.1.26:8108
兵团卫视,http://123.118.49.62:8686/rtp/239.3.1.144:4120
内蒙古卫视,http://123.118.49.62:8686/rtp/239.3.1.43:8176
北京卫视,http://123.118.49.62:8686/rtp/239.3.1.241:8000
厦门卫视,http://123.118.49.62:8686/rtp/239.3.1.143:4120
吉林卫视,http://123.118.49.62:8686/rtp/239.3.1.240:8172
四川卫视,http://123.118.49.62:8686/rtp/239.3.1.29:8288
天津卫视,http://123.118.49.62:8686/rtp/239.3.1.141:1234
宁夏卫视,http://123.118.49.62:8686/rtp/239.3.1.46:8124
安徽卫视,http://123.118.49.62:8686/rtp/239.3.1.211:8064
山东卫视,http://123.118.49.62:8686/rtp/239.3.1.209:8052
山西卫视,http://123.118.49.62:8686/rtp/239.3.1.42:8172
广东卫视,http://123.118.49.62:8686/rtp/239.3.1.142:8048
广西卫视,http://123.118.49.62:8686/rtp/239.3.1.39:8300
新疆卫视,http://123.118.49.62:8686/rtp/239.3.1.48:8160
江苏卫视,http://123.118.49.62:8686/rtp/239.3.1.135:8028
江西卫视,http://123.118.49.62:8686/rtp/239.3.1.123:8164
河北卫视,http://123.118.49.62:8686/rtp/239.3.1.148:8072
河南卫视,http://123.118.49.62:8686/rtp/239.3.1.27:8128
浙江卫视,http://123.118.49.62:8686/rtp/239.3.1.137:8036
海南卫视,http://123.118.49.62:8686/rtp/239.3.1.45:8304
深圳卫视,http://123.118.49.62:8686/rtp/239.3.1.134:8020
湖北卫视,http://123.118.49.62:8686/rtp/239.3.1.138:8044
湖南卫视,http://123.118.49.62:8686/rtp/239.3.1.132:8012
甘肃卫视,http://123.118.49.62:8686/rtp/239.3.1.49:8188
西藏卫视,http://123.118.49.62:8686/rtp/239.3.1.47:8164
贵州卫视,http://123.118.49.62:8686/rtp/239.3.1.149:8076
辽宁卫视,http://123.118.49.62:8686/rtp/239.3.1.210:8056
重庆卫视,http://123.118.49.62:8686/rtp/239.3.1.122:8160
陕西卫视,http://123.118.49.62:8686/rtp/239.3.1.41:8140
青海卫视,http://123.118.49.62:8686/rtp/239.3.1.44:8184
黑龙江卫视,http://123.118.49.62:8686/rtp/239.3.1.133:8016
睛彩广场舞,http://123.118.49.62:8686/rtp/239.3.1.128:8001
睛彩竞技,http://123.118.49.62:8686/rtp/239.3.1.125:8001
睛彩篮球,http://123.118.49.62:8686/rtp/239.3.1.126:8001
睛彩青少,http://123.118.49.62:8686/rtp/239.3.1.127:8001
求索记录,http://123.118.49.62:8686/rtp/239.3.1.107:8001
CHC动作电影,http://123.118.49.62:8686/rtp/239.3.1.106:8001
环球旅游,http://123.118.49.62:8686/rtp/239.3.1.109:8001
军旅剧场,http://123.118.49.62:8686/rtp/239.3.1.68:4120
古装剧场,http://123.118.49.62:8686/rtp/239.3.1.69:4120
嘉佳卡通,http://123.118.49.62:8686/rtp/239.3.1.147:9268
山东教育,http://123.118.49.62:8686/rtp/239.3.1.52:4120
快乐垂钓,http://123.118.49.62:8686/rtp/239.3.1.164:8001
收视指南,http://123.118.49.62:8686/rtp/239.3.1.193:8012
经典电影,http://123.118.49.62:8686/rtp/239.3.1.195:9024
证券服务,http://123.118.49.62:8686/rtp/239.3.1.24:8001
财富天下,http://123.118.49.62:8686/rtp/239.3.1.53:9136
重温经典,http://123.118.49.62:8686/rtp/239.3.1.25:8001
金鹰卡通,http://123.118.49.62:8686/rtp/239.3.1.51:9252
金鹰纪实,http://123.118.49.62:8686/rtp/239.3.1.58:8156
IPTV光影,http://123.118.49.62:8686/rtp/239.3.1.84:4120
IPTV军事,http://123.118.49.62:8686/rtp/239.3.1.76:4120
IPTV动作影院,http://123.118.49.62:8686/rtp/239.3.1.92:4120
IPTV动画,http://123.118.49.62:8686/rtp/239.3.1.80:4120
IPTV台球,http://123.118.49.62:8686/rtp/239.3.1.85:4120
IPTV喜剧影院,http://123.118.49.62:8686/rtp/239.3.1.91:4120
IPTV国学,http://123.118.49.62:8686/rtp/239.3.1.77:4120
IPTV地理,http://123.118.49.62:8686/rtp/239.3.1.71:4120
IPTV城市剧场,http://123.118.49.62:8686/rtp/239.3.1.67:4120
IPTV墨宝,http://123.118.49.62:8686/rtp/239.3.1.83:4120
IPTV好学生,http://123.118.49.62:8686/rtp/239.3.1.81:4120
IPTV家庭影院,http://123.118.49.62:8686/rtp/239.3.1.93:4120
IPTV少儿动画,http://123.118.49.62:8686/rtp/239.3.1.199:9000
IPTV戏曲,http://123.118.49.62:8686/rtp/239.3.1.78:4120
IPTV早教,http://123.118.49.62:8686/rtp/239.3.1.79:4120
IPTV星影,http://123.118.49.62:8686/rtp/239.3.1.94:4120
IPTV武侠剧场,http://123.118.49.62:8686/rtp/239.3.1.90:4120
IPTV武术,http://123.118.49.62:8686/rtp/239.3.1.87:4120
IPTV热播剧场,http://123.118.49.62:8686/rtp/239.3.1.194:9020
IPTV爱生活,http://123.118.49.62:8686/rtp/239.3.1.86:4120
IPTV精选,http://123.118.49.62:8686/rtp/239.3.1.74:4120
IPTV美人,http://123.118.49.62:8686/rtp/239.3.1.73:4120
IPTV美妆,http://123.118.49.62:8686/rtp/239.3.1.72:4120
IPTV解密,http://123.118.49.62:8686/rtp/239.3.1.75:4120
IPTV足球,http://123.118.49.62:8686/rtp/239.3.1.89:4120
IPTV鉴赏,http://123.118.49.62:8686/rtp/239.3.1.82:4120
IPTV音乐现场,http://123.118.49.62:8686/rtp/239.3.1.70:4120
IPTV高网,http://123.118.49.62:8686/rtp/239.3.1.88:4120
IPTV魅力时尚,http://123.118.49.62:8686/rtp/239.3.1.196:9012
优购物,http://123.118.49.62:8686/rtp/239.3.1.180:8001
广播,http://123.118.49.62:8686/rtp/239.3.1.221:8001
聚鲨环球精选,http://123.118.49.62:8686/rtp/239.3.1.160:8001
聚鲨环球精选,http://123.118.49.62:8686/rtp/239.3.1.179:8001
央广购物,http://123.118.49.62:8686/rtp/239.3.1.222:8001
央广购物,http://123.118.49.62:8686/rtp/239.3.1.223:8001
家有购物,http://123.118.49.62:8686/rtp/239.3.1.185:8001
家有购物,http://123.118.49.62:8686/rtp/239.3.1.186:8001
吉林电信-组播1,#genre#
BRTV卡酷少儿,http://36.49.50.4:8800/rtp/239.37.0.60:5540$576p
BRTV纪实科教,http://36.49.50.4:8800/rtp/239.37.0.101:5540$1080p
CCTV-1 综合,http://36.49.50.4:8800/rtp/239.37.0.108:5540$1080p
CCTV-1 综合,http://36.49.50.4:8800/rtp/239.37.0.140:5540$576p
CCTV-1 综合,http://36.49.50.4:8800/rtp/239.37.0.145:5540$576p
CCTV-1 综合,http://36.49.50.4:8800/rtp/239.37.0.152:5540$1080p
CCTV-1 综合,http://36.49.50.4:8800/rtp/239.37.0.197:5540$1080p
CCTV-1 综合,http://36.49.50.4:8800/rtp/239.37.0.202:5540$1080p
CCTV-1 综合,http://36.49.50.4:8800/rtp/239.37.0.203:5540$1080p
CCTV-1 综合,http://36.49.50.4:8800/rtp/239.37.0.204:5540$1080p
CCTV-1 综合,http://36.49.50.4:8800/rtp/239.37.0.20:5540$576p
CCTV-1 综合,http://36.49.50.4:8800/rtp/239.37.0.221:5540$1080p
CCTV-1 综合,http://36.49.50.4:8800/rtp/239.37.0.224:5540$1080p
CCTV-1 综合,http://36.49.50.4:8800/rtp/239.37.0.235:5540$1080p
CCTV-1 综合,http://36.49.50.4:8800/rtp/239.37.0.243:5540$1080p
CCTV-1 综合,http://36.49.50.4:8800/rtp/239.37.0.245:5540$1080p
CCTV-1 综合,http://36.49.50.4:8800/rtp/239.37.0.55:5540
CCTV-1 综合,http://36.49.50.4:8800/rtp/239.37.0.65:5540
CCTV-1 综合,http://36.49.50.4:8800/rtp/239.37.0.8:5540$1080p
CCTV-1 综合,http://36.49.50.4:8800/rtp/239.37.1.8:5540
CCTV-1 综合,http://36.49.50.4:8800/rtp/239.37.1.10:5540
CCTV-2 财经,http://36.49.50.4:8800/rtp/239.37.0.3:5540$1080p
CCTV-3 综艺,http://36.49.50.4:8800/rtp/239.37.0.231:5540$1080p
CCTV-4 中文国际,http://36.49.50.4:8800/rtp/239.37.1.25:5540
CCTV-4 欧洲,http://36.49.50.4:8800/rtp/239.37.1.11:5540
CCTV-4 美洲,http://36.49.50.4:8800/rtp/239.37.1.12:5540
CCTV-5 体育,http://36.49.50.4:8800/rtp/239.37.0.232:5540$1080p
CCTV-5+ 体育赛事,http://36.49.50.4:8800/rtp/239.37.0.121:5540$1080p
CCTV-6 电影,http://36.49.50.4:8800/rtp/239.37.0.233:5540$1080p
CCTV-7 国防军事,http://36.49.50.4:8800/rtp/239.37.1.20:5540
CCTV-8 电视剧,http://36.49.50.4:8800/rtp/239.37.0.234:5540$1080p
CCTV-9 纪录,http://36.49.50.4:8800/rtp/239.37.0.1:5540$1080p
CCTV-10 科教,http://36.49.50.4:8800/rtp/239.37.0.7:5540$1080p
CCTV-11 戏曲,http://36.49.50.4:8800/rtp/239.37.1.26:5540
CCTV-12 社会与法,http://36.49.50.4:8800/rtp/239.37.0.6:5540$1080p
CCTV-13 新闻,http://36.49.50.4:8800/rtp/239.37.1.27:5540
CCTV-14 少儿,http://36.49.50.4:8800/rtp/239.37.0.5:5540$1080p
CCTV-15 音乐,http://36.49.50.4:8800/rtp/239.37.1.28:5540
CCTV-16 奥林匹克,http://36.49.50.4:8800/rtp/239.37.1.21:5540
CCTV-16 奥林匹克,http://36.49.50.4:8800/rtp/239.37.1.22:5540
CCTV-17 农业农村,http://36.49.50.4:8800/rtp/239.37.0.2:5540$1080p
CCTV4K,http://36.49.50.4:8800/rtp/239.37.0.34:5540
CCTV兵器科技,http://36.49.50.4:8800/rtp/239.37.0.84:5540$1080p
CCTV卫视健康,http://36.49.50.4:8800/rtp/239.37.0.229:5540$1080p
CCTV央视台球,http://36.49.50.4:8800/rtp/239.37.0.163:5540$1080p
CCTV央视文化精品,http://36.49.50.4:8800/rtp/239.37.0.83:5540$1080p
CCTV女性时尚,http://36.49.50.4:8800/rtp/239.37.0.69:5540
CCTV怀旧剧场,http://36.49.50.4:8800/rtp/239.37.0.114:5540$1080p
CCTV怀旧剧场,http://36.49.50.4:8800/rtp/239.37.0.82:5540$1080p
CCTV风云足球,http://36.49.50.4:8800/rtp/239.37.0.80:5540$1080p
CCTV风云音乐,http://36.49.50.4:8800/rtp/239.37.0.115:5540$1080p
CCTV风云音乐,http://36.49.50.4:8800/rtp/239.37.0.81:5540$1080p
CCTV高尔夫网球,http://36.49.50.4:8800/rtp/239.37.0.230:5540$1080p
CETV1,http://36.49.50.4:8800/rtp/239.37.0.193:5540$1080p
CETV2,http://36.49.50.4:8800/rtp/239.37.1.31:5540
CETV4,http://36.49.50.4:8800/rtp/239.37.1.32:5540
CGTN,http://36.49.50.4:8800/rtp/239.37.1.13:5540
CGTN纪录,http://36.49.50.4:8800/rtp/239.37.1.14:5540
CGTN西语,http://36.49.50.4:8800/rtp/239.37.1.15:5540
CGTN法语,http://36.49.50.4:8800/rtp/239.37.1.16:5540
CGTN阿语,http://36.49.50.4:8800/rtp/239.37.1.17:5540
CGTN俄语,http://36.49.50.4:8800/rtp/239.37.1.18:5540
CHC动作电影,http://36.49.50.4:8800/rtp/239.37.0.186:5540
CHC家庭影院,http://36.49.50.4:8800/rtp/239.37.0.188:5540$1080p
CHC影迷电影,http://36.49.50.4:8800/rtp/239.37.0.187:5540
中央新影-中学生,http://36.49.50.4:8800/rtp/239.37.0.95:5540$576p
中央新影-发现之旅,http://36.49.50.4:8800/rtp/239.37.0.46:5540$576p
中央新影-老故事,http://36.49.50.4:8800/rtp/239.37.0.44:5540$576p
北京卫视4K,http://36.49.50.4:8800/rtp/239.37.0.109:5540$2160p
深圳卫视4K,http://36.49.50.4:8800/rtp/239.37.0.58:5540$2160p
广东卫视4K,http://36.49.50.4:8800/rtp/239.37.0.62:5540$2160p
东方卫视4K,http://36.49.50.4:8800/rtp/239.37.0.21:5540$2160p
江苏卫视4K,http://36.49.50.4:8800/rtp/239.37.0.92:5540$2160p
山东卫视4K,http://36.49.50.4:8800/rtp/239.37.0.100:5540$2160p
四川卫视4K,http://36.49.50.4:8800/rtp/239.37.0.57:5540$2160p
湖南卫视4K,http://36.49.50.4:8800/rtp/239.37.0.45:5540$2160p
浙江卫视4K,http://36.49.50.4:8800/rtp/239.37.0.99:5540$2160p
三沙卫视,http://36.49.50.4:8800/rtp/239.37.0.200:5540$576p
云南卫视,http://36.49.50.4:8800/rtp/239.37.0.63:5540
云南卫视,http://36.49.50.4:8800/rtp/239.37.0.89:5540$1080p
东南卫视,http://36.49.50.4:8800/rtp/239.37.0.124:5540$1080p
东方卫视,http://36.49.50.4:8800/rtp/239.37.0.123:5540$1080p
兵团卫视,http://36.49.50.4:8800/rtp/239.37.0.33:5540$1080p
兵团卫视,http://36.49.50.4:8800/rtp/239.37.0.59:5540
内蒙古卫视,http://36.49.50.4:8800/rtp/239.37.0.36:5540$576p
北京卫视,http://36.49.50.4:8800/rtp/239.37.0.9:5540
四川卫视,http://36.49.50.4:8800/rtp/239.37.0.151:5540$1080p
天津卫视,http://36.49.50.4:8800/rtp/239.37.0.4:5540$1080p
宁夏卫视,http://36.49.50.4:8800/rtp/239.37.0.49:5540$1080p
宁夏卫视,http://36.49.50.4:8800/rtp/239.37.0.66:5540
安徽卫视,http://36.49.50.4:8800/rtp/239.37.0.159:5540$1080p
山东卫视,http://36.49.50.4:8800/rtp/239.37.0.15:5540$1080p
山西卫视,http://36.49.50.4:8800/rtp/239.37.0.52:5540$1080p
山西卫视,http://36.49.50.4:8800/rtp/239.37.0.53:5540
广东卫视,http://36.49.50.4:8800/rtp/239.37.0.12:5540$1080p
新疆卫视,http://36.49.50.4:8800/rtp/239.37.0.39:5540$576p
新疆卫视,http://36.49.50.4:8800/rtp/239.37.0.56:5540
江苏卫视,http://36.49.50.4:8800/rtp/239.37.0.112:5540$1080p
江西卫视,http://36.49.50.4:8800/rtp/239.37.0.156:5540$1080p
河北卫视,http://36.49.50.4:8800/rtp/239.37.0.154:5540$1080p
河南卫视,http://36.49.50.4:8800/rtp/239.37.0.155:5540
浙江卫视,http://36.49.50.4:8800/rtp/239.37.0.153:5540$1080p
海南卫视,http://36.49.50.4:8800/rtp/239.37.0.102:5540$1080p
海南卫视,http://36.49.50.4:8800/rtp/239.37.0.35:5540$600p
深圳卫视,http://36.49.50.4:8800/rtp/239.37.0.14:5540
湖北卫视,http://36.49.50.4:8800/rtp/239.37.0.16:5540$1080p
湖南卫视,http://36.49.50.4:8800/rtp/239.37.0.10:5540$1080p
西藏卫视,http://36.49.50.4:8800/rtp/239.37.0.37:5540$1080p
西藏卫视,http://36.49.50.4:8800/rtp/239.37.0.54:5540
贵州卫视,http://36.49.50.4:8800/rtp/239.37.0.157:5540$1080p
辽宁卫视,http://36.49.50.4:8800/rtp/239.37.0.160:5540$1080p
陕西卫视,http://36.49.50.4:8800/rtp/239.37.0.103:5540$1080p
重庆卫视,http://36.49.50.4:8800/rtp/239.37.0.158:5540$1080p
青海卫视,http://36.49.50.4:8800/rtp/239.37.0.104:5540
广西卫视,http://36.49.50.4:8800/rtp/239.37.1.23:5540
甘肃卫视,http://36.49.50.4:8800/rtp/239.37.1.30:5540
黑龙江卫视,http://36.49.50.4:8800/rtp/239.37.0.13:5540$1080p
吉林卫视,http://36.49.50.4:8800/rtp/239.37.0.111:5540$1080p
吉林都市,http://36.49.50.4:8800/rtp/239.37.1.2:5540
吉林影视,http://36.49.50.4:8800/rtp/239.37.1.3:5540
吉林生活,http://36.49.50.4:8800/rtp/239.37.1.4:5540
吉林乡村,http://36.49.50.4:8800/rtp/239.37.1.5:5540
吉林综艺文化,http://36.49.50.4:8800/rtp/239.37.1.7:5540
双阳综合,http://36.49.50.4:8800/rtp/239.37.1.24:5540
敦化综合,http://36.49.50.4:8800/rtp/239.37.1.29:5540
东丰综合,http://36.49.50.4:8800/rtp/239.37.0.179:5540$576p
东辽综合,http://36.49.50.4:8800/rtp/239.37.0.178:5540
临江综合,http://36.49.50.4:8800/rtp/239.37.0.220:5540$576p
乾安综合,http://36.49.50.4:8800/rtp/239.37.0.181:5540
伊通综合,http://36.49.50.4:8800/rtp/239.37.0.171:5540$576p
公主岭综合,http://36.49.50.4:8800/rtp/239.37.0.170:5540$576p
农安综合,http://36.49.50.4:8800/rtp/239.37.0.144:5540$576p
前郭综合,http://36.49.50.4:8800/rtp/239.37.0.146:5540$576p
双辽综合,http://36.49.50.4:8800/rtp/239.37.0.169:5540$1080p
吉林市新闻综合,http://36.49.50.4:8800/rtp/239.37.0.127:5540$576p
吉林市生活,http://36.49.50.4:8800/rtp/239.37.0.129:5540$576p
吉林市科教,http://36.49.50.4:8800/rtp/239.37.0.128:5540$576p
吉林教育,http://36.49.50.4:8800/rtp/239.37.0.126:5540$1080p
吉林篮球,http://36.49.50.4:8800/rtp/239.37.0.216:5540$1080p
吉林长影,http://36.49.50.4:8800/rtp/239.37.0.125:5540
四平新闻综合,http://36.49.50.4:8800/rtp/239.37.0.130:5540$576p
四平生活服务,http://36.49.50.4:8800/rtp/239.37.0.131:5540$576p
图们综合,http://36.49.50.4:8800/rtp/239.37.0.166:5540$1080p
大安综合,http://36.49.50.4:8800/rtp/239.37.0.177:5540$576p
延吉综合,http://36.49.50.4:8800/rtp/239.37.0.167:5540$576p
延边卫视,http://36.49.50.4:8800/rtp/239.37.0.116:5540$576p
延边朝语,http://36.49.50.4:8800/rtp/239.37.0.248:5540$576p
延边汉语,http://36.49.50.4:8800/rtp/239.37.0.249:5540$576p
扶余综合,http://36.49.50.4:8800/rtp/239.37.0.180:5540
抚松综合,http://36.49.50.4:8800/rtp/239.37.0.219:5540$576p
松原新闻综合,http://36.49.50.4:8800/rtp/239.37.0.246:5540$576p
松原生活,http://36.49.50.4:8800/rtp/239.37.0.247:5540$576p
柳河综合,http://36.49.50.4:8800/rtp/239.37.0.172:5540
梅河口综合,http://36.49.50.4:8800/rtp/239.37.0.173:5540$576p
梨树综合,http://36.49.50.4:8800/rtp/239.37.0.168:5540$576p
榆树综合,http://36.49.50.4:8800/rtp/239.37.0.51:5540$1080p
汪清综合,http://36.49.50.4:8800/rtp/239.37.0.165:5540$576p
洮南综合,http://36.49.50.4:8800/rtp/239.37.0.218:5540$576p
白城新闻综合,http://36.49.50.4:8800/rtp/239.37.0.135:5540$576p
白城生活,http://36.49.50.4:8800/rtp/239.37.0.136:5540$576p
白山新闻综合,http://36.49.50.4:8800/rtp/239.37.0.137:5540$576p
白山旅游生活,http://36.49.50.4:8800/rtp/239.37.0.138:5540$576p
磐石综合,http://36.49.50.4:8800/rtp/239.37.0.164:5540$576p
综合,http://36.49.50.4:8800/rtp/239.37.0.225:5540$576p
舒兰综合,http://36.49.50.4:8800/rtp/239.37.0.217:5540$576p
蛟河综合,http://36.49.50.4:8800/rtp/239.37.0.252:5540$576p
辉南综合,http://36.49.50.4:8800/rtp/239.37.0.174:5540$576p
辽源新闻综合,http://36.49.50.4:8800/rtp/239.37.0.250:5540$576p
辽源民生社会,http://36.49.50.4:8800/rtp/239.37.0.251:5540$576p
通化新闻综合,http://36.49.50.4:8800/rtp/239.37.0.132:5540$576p
通化生活,http://36.49.50.4:8800/rtp/239.37.0.134:5540$1080p
通榆综合,http://36.49.50.4:8800/rtp/239.37.0.176:5540$576p
镇赉综合,http://36.49.50.4:8800/rtp/239.37.0.175:5540$576p
长春综合,http://36.49.50.4:8800/rtp/239.37.0.96:5540
长春市民生活,http://36.49.50.4:8800/rtp/239.37.0.98:5540$1080p
长春文旅体育,http://36.49.50.4:8800/rtp/239.37.0.97:5540$1080p
中国交通,http://36.49.50.4:8800/rtp/239.37.0.226:5540
乐游,http://36.49.50.4:8800/rtp/239.37.0.236:5540$1080p
九画面,http://36.49.50.4:8800/rtp/239.37.0.47:5540$1080p
书画,http://36.49.50.4:8800/rtp/239.37.0.113:5540$576p
优优宝贝,http://36.49.50.4:8800/rtp/239.37.0.107:5540$1080p
优购物,http://36.49.50.4:8800/rtp/239.37.0.182:5540
动漫秀场,http://36.49.50.4:8800/rtp/239.37.0.242:5540
咪视界,http://36.49.50.4:8800/rtp/239.37.0.194:5540$1080p
咪视界,http://36.49.50.4:8800/rtp/239.37.0.195:5540$1080p
嘉佳卡通,http://36.49.50.4:8800/rtp/239.37.0.67:5540
国学频道,http://36.49.50.4:8800/rtp/239.37.0.93:5540$576p
央广购物,http://36.49.50.4:8800/rtp/239.37.0.184:5540
好享购物,http://36.49.50.4:8800/rtp/239.37.0.185:5540$576p
家有购物,http://36.49.50.4:8800/rtp/239.37.0.110:5540$576p
家有购物,http://36.49.50.4:8800/rtp/239.37.0.64:5540$1080p
快乐垂钓,http://36.49.50.4:8800/rtp/239.37.0.244:5540
快乐购,http://36.49.50.4:8800/rtp/239.37.0.143:5540$576p
文物宝库,http://36.49.50.4:8800/rtp/239.37.0.87:5540$1080p
新动漫,http://36.49.50.4:8800/rtp/239.37.0.106:5540$1080p
梨园频道,http://36.49.50.4:8800/rtp/239.37.0.228:5540$1080p
武术世界,http://36.49.50.4:8800/rtp/239.37.0.227:5540$1080p
法治天地,http://36.49.50.4:8800/rtp/239.37.0.238:5540$1080p
环球奇观,http://36.49.50.4:8800/rtp/239.37.0.70:5540$576p
